UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
624,1835,0.0566,-0.0257,0.1860,1.0671
625,1838,0.3407,0.0843,0.5317,0.9515
626,1840,0.0459,0.0091,0.0957,1.1038
627,1842,0.0406,0.0081,0.0868,1.0927
628,1844,-0.0103,-0.0051,0.0120,1.1163
629,1846,0.0032,-0.0129,0.0542,1.0959
630,1848,0.0029,0.0008,0.0261,1.0971
631,1852,0.3283,0.1021,0.4720,0.9793
632,1854,0.0783,-0.0407,0.2580,0.9981
633,1856,0.0151,-0.0041,0.0587,1.0094
634,1858,-0.0092,-0.0083,0.0196,1.0703
635,1863,0.5764,0.2464,0.6790,0.9519
636,1865,0.0767,-0.0654,0.3026,0.9156
637,1868,-0.0001,-0.0429,0.1071,1.0830
638,1872,0.1168,0.0589,0.1361,1.0117
639,1874,0.0156,-0.0325,0.1177,1.0738
640,1876,0.1577,0.0210,0.2893,0.7912
641,1878,0.0076,-0.0089,0.0534,1.0286
642,1880,-0.0115,-0.0069,0.0126,1.0870
643,1883,0.1140,0.0368,0.1748,1.0280
644,1885,-0.0246,-0.0227,0.0179,1.0878
645,1887,0.0402,0.0154,0.0688,0.9650
646,1891,0.1308,0.0371,0.2079,1.0271
647,1893,-0.0179,-0.0331,0.0515,1.0566
648,1895,0.1139,0.0123,0.2235,1.0128
649,1897,0.0448,-0.0220,0.1543,1.0387
650,1899,0.0216,0.0130,0.0356,0.9252
651,1903,0.2808,0.0951,0.3897,0.9187
652,1905,0.0416,-0.0334,0.1710,1.0488
653,1907,0.0121,-0.0066,0.0583,1.0441
654,1909,0.0419,0.0177,0.0697,1.0650
655,1913,0.2378,0.0533,0.3885,0.9724
656,1915,0.0190,-0.0448,0.1490,1.0673
657,1917,-0.0094,-0.0130,0.0293,1.1006
658,1919,0.4096,0.1545,0.5277,0.8703
659,1921,0.0804,-0.0361,0.2546,1.0782
660,1923,-0.0071,-0.0016,0.0109,1.0960
661,1925,0.0236,0.0018,0.0655,1.0949
662,1928,0.0681,0.0332,0.0903,1.0195
663,1932,0.1361,0.0063,0.2805,1.0494
664,1937,0.2865,-0.1021,0.7969,0.9851
665,1941,0.1553,0.0269,0.2764,0.9739
666,1944,0.0831,-0.0147,0.2166,1.0565
667,1947,0.0540,-0.0078,0.1441,1.0249
668,1949,0.0402,0.0177,0.0669,1.0987
669,1951,-0.0066,-0.0036,0.0146,1.0289
