Episode,Reward,Length,SmoothedLengthEMA
395,-47.0240,120,120.7565
396,53.5366,161,122.7687
397,-25.1509,130,123.1302
398,-27.4192,107,122.3237
399,-50.0585,117,122.0575
400,24.2195,1000,165.9547
401,-31.8987,135,164.4069
402,-70.9777,104,161.3866
403,22.6044,114,159.0172
404,-2.7403,117,156.9164
405,-16.9810,133,155.7206
406,-95.5807,191,157.4845
407,24.4131,110,155.1103
408,-44.0885,123,153.5048
409,4.2121,74,149.5296
410,-16.9006,112,147.6531
411,16.5451,92,144.8704
412,41.9184,161,145.6769
413,-14.6256,116,144.1931
414,1.6017,122,143.0834
415,19.1547,108,141.3292
416,-4.6779,129,140.7128
417,-6.7801,110,139.1771
418,-13.4408,111,137.7683
419,69.0157,92,135.4799
420,-12.3171,123,134.8559
421,7.4460,140,135.1131
422,11.5959,120,134.3574
423,-23.1567,139,134.5896
424,-9.2039,103,133.0101
425,1.4812,114,132.0596
426,-18.6124,160,133.4566
427,-167.9918,171,135.3338
428,-35.5958,124,134.7671
429,-62.1386,124,134.2287
430,5.4981,95,132.2673
431,-35.7693,110,131.1539
432,-47.9550,92,129.1962
433,-82.5469,121,128.7864
434,6.1898,106,127.6471
435,-19.2675,118,127.1647
436,-44.9534,96,125.6065
437,-41.9416,139,126.2762
438,-39.1358,134,126.6624
439,-52.3916,122,126.4292
440,-23.2002,165,128.3578
441,-24.6312,85,126.1899
442,-20.9065,100,124.8804
443,-40.5722,85,122.8864
444,-25.7124,142,123.8421
445,-9.4779,103,122.8000
446,-5.1538,146,123.9600
447,-56.0510,110,123.2620
448,39.2110,95,121.8489
449,4.6996,195,125.5064
450,-8.9448,111,124.7811
451,27.4715,145,125.7920
452,8.8635,124,125.7024
453,-44.4895,126,125.7173
454,-22.2420,107,124.7815
455,15.5939,163,126.6924
456,55.0279,1000,170.3578
457,-46.6488,103,166.9899
458,15.4122,126,164.9404
459,-0.0149,99,161.6434
460,2.2188,107,158.9112
461,-1.7889,82,155.0656
462,-20.2439,111,152.8624
463,7.6174,118,151.1192
464,-31.5511,109,149.0133
465,36.9670,1000,191.5626
466,-11.6176,88,186.3845
467,-20.8527,137,183.9153
468,3.4726,156,182.5195
469,-22.0009,111,178.9435
470,18.9012,149,177.4463
471,-60.8408,167,176.9240
472,19.2389,119,174.0278
473,-4.3824,121,171.3764
474,-34.5397,80,166.8076
475,27.2640,110,163.9672
476,-35.6391,129,162.2189
477,-3.9828,125,160.3579
478,50.1085,1000,202.3400
479,-47.9617,119,198.1730
480,-23.0476,104,193.4644
481,-157.7450,107,189.1412
482,12.4814,104,184.8841
483,-4.8138,111,181.1899
484,-39.9839,127,178.4804
485,-82.0834,98,174.4564
486,-2.4239,109,171.1836
487,-38.1362,89,167.0744
488,-31.5256,126,165.0207
489,-10.7326,130,163.2696
490,-16.4399,97,159.9561
491,-19.7899,103,157.1083
492,-65.6828,117,155.1029
493,-41.9845,98,152.2478
494,-39.7593,140,151.6354
495,-25.0993,136,150.8536
496,-68.9591,108,148.7109
497,22.1872,102,146.3754
498,102.6697,1000,189.0566
499,-25.0471,148,187.0038
500,-39.6270,117,183.5036
501,-42.3811,85,178.5784
502,3.0840,137,176.4995
503,8.6145,76,171.4745
504,16.2740,84,167.1008
505,-26.4740,100,163.7458
506,-55.5236,71,159.1085
507,16.6536,138,158.0530
508,57.4757,1000,200.1504
509,53.2215,113,195.7929
510,24.3702,96,190.8032
511,65.8925,1000,231.2631
512,3.9331,114,225.3999
513,-60.2235,202,224.2299
