UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
664,2956,0.3852,0.0996,0.6935,1.2231
665,2964,0.3999,0.1638,0.5873,1.1499
666,2968,0.1246,-0.0188,0.4094,1.2248
667,2974,0.2095,-0.0146,0.5693,1.2101
668,2976,-0.0259,-0.1483,0.3742,1.2940
669,2978,-0.0169,-0.1112,0.3180,1.2939
670,2980,0.0860,-0.0442,0.3882,1.2768
671,2988,1.9327,0.7898,2.3977,1.1199
672,2991,0.1684,0.0692,0.3255,1.2710
673,2994,0.0906,-0.0328,0.3736,1.2677
674,2996,-0.1089,-0.1313,0.1704,1.2578
675,2998,-0.0432,-0.0105,0.0604,1.2591
676,3000,-0.0119,0.0108,0.0797,1.2499
677,3002,0.2373,0.1779,0.2435,1.2476
678,3005,0.0714,0.0420,0.1837,1.2510
679,3007,-0.0798,-0.1266,0.2231,1.2953
680,3010,0.0928,0.0168,0.2798,1.2786
681,3012,-0.0081,-0.0225,0.1560,1.2722
682,3015,0.0854,-0.0361,0.3647,1.2165
683,3018,0.2278,0.0959,0.3884,1.2468
684,3023,0.5972,0.2561,0.8047,1.2263
685,3025,-0.0060,-0.0984,0.3129,1.2806
686,3030,0.2361,0.0764,0.4445,1.2515
687,3043,0.7182,0.4523,0.6438,1.1198
688,3047,0.0257,-0.1076,0.3933,1.2670
689,3050,-0.1324,-0.3075,0.4754,1.2522
690,3058,0.3888,0.1969,0.4978,1.1401
691,3061,0.0259,-0.1779,0.5350,1.2758
692,3063,0.1141,0.0078,0.3386,1.2601
693,3067,0.0672,-0.0065,0.2724,1.2496
694,3072,0.2141,0.1277,0.2930,1.2018
695,3077,0.1779,0.0389,0.4036,1.2561
696,3079,0.0874,-0.2653,0.8360,1.3057
697,3083,0.1931,0.0609,0.3884,1.2400
698,3089,0.4177,0.1230,0.7094,1.1997
699,3095,0.2353,0.1474,0.2965,1.2075
700,3101,0.0783,-0.1815,0.6414,1.2178
701,3107,0.1814,-0.0001,0.4848,1.2175
702,3109,0.0578,-0.0548,0.3544,1.2914
703,3111,0.0343,-0.0687,0.3357,1.2965
704,3113,-0.0656,-0.1581,0.3134,1.2843
705,3115,-0.0102,0.0131,0.0813,1.2782
706,3117,-0.0080,-0.0001,0.1128,1.2856
707,3119,-0.0192,0.0187,0.0535,1.2944
708,3124,0.8740,0.3849,1.0997,1.2163
709,3126,-0.0190,-0.0138,0.1192,1.2950
710,3128,-0.0002,-0.0073,0.1437,1.2953
711,3130,-0.0818,-0.0941,0.1550,1.3042
712,3132,0.2460,0.0891,0.4420,1.2835
713,3134,-0.0630,-0.0424,0.0866,1.2792
714,3141,0.7305,0.3994,0.7829,1.2078
715,3143,-0.0455,-0.0904,0.2183,1.2860
716,3148,0.6166,0.2907,0.7755,1.2370
717,3153,0.3916,0.0152,0.8735,1.2078
718,3161,0.3740,0.0225,0.8136,1.1066
719,3171,0.5979,0.3299,0.6526,1.1662
720,3177,0.3276,0.0347,0.7087,1.2300
721,3184,0.1260,-0.0387,0.4522,1.2295
722,3191,0.0089,-0.1243,0.3867,1.2035
723,3194,-0.1582,-0.2565,0.3267,1.3002
724,3198,0.2838,0.1684,0.3558,1.2484
725,3201,0.0318,-0.0719,0.3367,1.2929
726,3204,0.0036,-0.0670,0.2689,1.2775
727,3206,-0.1206,-0.0998,0.0890,1.3053
728,3208,0.0393,0.0464,0.1142,1.2852
729,3211,0.1450,0.0074,0.4014,1.2600
730,3215,0.2138,0.0662,0.4174,1.2216
731,3219,0.2414,0.0444,0.5162,1.2209
732,3222,0.0414,-0.0381,0.2858,1.2670
733,3224,-0.0434,-0.0770,0.1953,1.2808
734,3226,-0.0882,-0.1187,0.1892,1.2816
735,3231,0.6107,0.3631,0.6173,1.2209
736,3235,0.3364,0.1829,0.4300,1.2295
737,3237,0.0576,-0.1891,0.6209,1.2756
738,3239,-0.0507,-0.0806,0.1882,1.2846
739,3241,0.0327,0.0212,0.1510,1.2809
740,3243,-0.0555,-0.0138,0.0438,1.2719
741,3245,-0.0270,0.0010,0.0719,1.2771
742,3247,0.0132,0.0321,0.0901,1.2782
743,3249,-0.0198,0.0176,0.0526,1.2745
744,3253,0.6085,0.2814,0.7750,1.2091
745,3255,-0.1283,-0.0879,0.0478,1.2858
746,3257,-0.0708,-0.0390,0.0654,1.2900
747,3259,-0.0185,0.0159,0.0586,1.2739
748,3263,0.4767,0.2711,0.5343,1.2308
749,3266,0.1040,0.0255,0.2822,1.2529
750,3268,0.1098,-0.1232,0.5930,1.2707
751,3270,0.0140,-0.0228,0.1999,1.2626
752,3274,0.3140,0.1681,0.4157,1.2389
753,3276,-0.1388,-0.1370,0.1226,1.2620
754,3278,0.0304,-0.1275,0.4407,1.2500
755,3280,0.1089,0.0376,0.2688,1.2611
756,3282,0.1338,0.1311,0.1316,1.2616
757,3284,-0.0638,-0.0215,0.0419,1.2669
758,3287,0.1846,0.0508,0.3939,1.2632
759,3291,0.3879,0.0176,0.8607,1.2000
760,3296,0.4024,0.1173,0.6925,1.2240
761,3304,0.3339,0.1482,0.4887,1.1734
762,3310,0.1064,-0.0814,0.4978,1.2231
763,3313,-0.0323,-0.2492,0.5627,1.2897
764,3320,0.3836,0.0860,0.7180,1.2289
765,3326,0.1868,0.0397,0.4135,1.1919
766,3330,0.0145,-0.0968,0.3464,1.2388
767,3334,0.0716,-0.0491,0.3675,1.2606
768,3337,0.1588,0.0169,0.4127,1.2889
769,3343,0.1545,0.1013,0.2267,1.2040
770,3345,-0.0418,-0.1579,0.3600,1.2776
771,3348,0.1037,-0.0642,0.4600,1.2414
772,3351,0.1871,0.1160,0.2645,1.2220
773,3356,0.2736,0.0874,0.4948,1.2242
774,3360,0.2828,-0.0616,0.8146,1.2589
775,3363,0.1007,-0.0678,0.4630,1.2599
776,3366,0.1053,-0.0009,0.3400,1.2752
777,3371,0.3743,0.1273,0.6193,1.2530
778,3374,0.0587,-0.0721,0.3886,1.2691
779,3376,-0.0415,-0.1942,0.4333,1.2797
780,3378,-0.0770,-0.0420,0.0572,1.2717
