Episode,Reward,Length,SmoothedLengthEMA
287,-289.3851,104,89.3808
288,-139.4313,95,89.6618
289,-164.1463,86,89.4787
290,-159.5251,86,89.3048
291,-131.8413,104,90.0395
292,-308.2987,105,90.7876
293,-94.3169,86,90.5482
294,-193.2031,83,90.1708
295,-108.1215,68,89.0622
296,-127.3827,84,88.8091
297,-186.2152,117,90.2187
298,-100.3295,72,89.3077
299,-415.3128,115,90.5923
300,-97.8106,96,90.8627
301,-92.4177,64,89.5196
302,-117.9861,84,89.2436
303,-242.5954,80,88.7814
304,-161.7071,67,87.6924
305,-446.7298,91,87.8577
306,-221.3680,128,89.8649
307,-244.3764,93,90.0216
308,-127.6826,72,89.1205
309,-162.1195,92,89.2645
310,-152.2247,113,90.4513
311,-183.0469,59,88.8787
312,-66.1375,100,89.4348
313,-112.8720,74,88.6630
314,-248.1033,65,87.4799
315,-424.5731,124,89.3059
316,-97.2783,92,89.4406
317,-82.1029,58,87.8686
318,-233.2661,98,88.3751
319,-128.8694,92,88.5564
320,-77.9562,66,87.4286
321,-282.7120,85,87.3071
322,-279.4702,130,89.4418
323,-151.2043,102,90.0697
324,-324.2549,102,90.6662
325,-101.8698,124,92.3329
326,-35.8473,107,93.0663
327,-116.1930,70,91.9129
328,-210.7734,80,91.3173
329,-141.7180,96,91.5514
330,-141.6641,88,91.3739
331,-111.8874,61,89.8552
332,-164.1912,64,88.5624
333,-164.9703,110,89.6343
334,-105.9783,107,90.5026
335,-346.1853,124,92.1774
336,-227.2103,92,92.1686
337,-83.0637,86,91.8601
338,-350.1520,89,91.7171
339,-238.0474,78,91.0313
340,-349.0400,88,90.8797
341,-222.0319,100,91.3357
342,-240.5669,71,90.3189
343,-111.2486,97,90.6530
344,-152.9674,131,92.6703
345,-99.1252,99,92.9868
346,-174.5859,72,91.9375
347,-154.0387,84,91.5406
348,-133.8232,84,91.1636
349,-429.5330,83,90.7554
350,-101.4625,72,89.8176
351,-327.4349,79,89.2768
352,-79.4722,58,87.7129
353,-187.3104,95,88.0773
354,-445.6716,124,89.8734
355,-160.2385,89,89.8297
356,-95.7813,85,89.5882
357,-73.3735,104,90.3088
