UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
720,2126,0.7451,0.2275,0.5279,1.0328
721,2134,1.5528,0.5385,1.0240,0.9744
722,2142,1.0105,0.2709,0.7488,0.9245
723,2144,0.1443,-0.2624,0.4178,1.1014
724,2146,0.1681,-0.1796,0.3577,0.9961
725,2149,0.3749,-0.0469,0.4315,0.9688
726,2151,0.0371,-0.0497,0.0976,1.0714
727,2153,0.0002,-0.0554,0.0660,1.0473
728,2156,0.4538,0.1870,0.2768,1.0093
729,2158,0.0327,0.0139,0.0291,1.0254
730,2160,-0.0341,-0.0416,0.0180,1.0580
731,2162,0.2495,0.0677,0.1913,0.9591
732,2166,0.5197,0.1384,0.3907,0.9453
733,2171,0.3502,0.0784,0.2804,0.8584
734,2173,0.0330,-0.3020,0.3447,0.9638
735,2175,0.0464,-0.1621,0.2188,1.0286
736,2177,0.0232,-0.0212,0.0543,0.9972
737,2179,0.1417,0.0731,0.0780,0.9366
738,2181,0.2474,0.0982,0.1569,0.7644
739,2183,0.6213,-0.1045,0.7341,0.8325
740,2185,0.2600,0.0470,0.2232,1.0142
741,2187,0.0490,0.0017,0.0579,1.0600
742,2190,1.3350,0.4095,0.9342,0.8699
743,2192,-0.0654,-0.1123,0.0575,1.0511
744,2194,0.0213,-0.0661,0.0970,0.9545
745,2197,0.3529,0.0569,0.3043,0.8297
746,2199,0.1957,-0.0060,0.2115,0.9807
747,2201,0.6327,0.0508,0.5909,0.8985
748,2203,0.1239,0.0180,0.1165,1.0637
749,2207,0.9239,0.0832,0.8503,0.9522
750,2209,-0.0611,-0.1980,0.1461,0.9190
751,2211,0.0974,0.0672,0.0404,1.0162
752,2213,0.0382,0.0315,0.0173,1.0564
753,2215,-0.0314,-0.0496,0.0282,1.0003
754,2217,0.0216,0.0044,0.0277,1.0499
755,2219,0.0025,0.0008,0.0122,1.0508
756,2221,-0.0130,-0.0167,0.0141,1.0361
757,2224,0.5403,0.1048,0.4457,1.0177
758,2226,0.2639,-0.0245,0.2973,0.8876
759,2228,-0.0207,-0.0438,0.0338,1.0689
760,2230,0.0052,-0.0039,0.0195,1.0511
761,2232,-0.0115,-0.0268,0.0242,0.8818
762,2236,0.9646,0.2665,0.7069,0.8804
763,2238,0.1243,-0.0085,0.1427,0.9924
764,2240,0.0234,-0.0145,0.0460,0.8135
765,2242,0.2407,-0.0421,0.2930,1.0178
766,2244,0.0788,0.0520,0.0363,0.9595
767,2246,0.0304,-0.0150,0.0541,0.8721
768,2248,-0.0083,-0.0177,0.0189,0.9488
769,2250,-0.0085,-0.0061,0.0081,1.0432
770,2252,0.0614,0.0136,0.0578,1.0016
771,2256,0.9457,0.3130,0.6416,0.8827
772,2258,-0.0439,-0.0470,0.0130,0.9911
773,2260,-0.0242,-0.0224,0.0081,0.9949
774,2262,0.0212,0.0231,0.0082,1.0105
775,2264,-0.0397,-0.0415,0.0122,1.0381
776,2266,0.2916,0.0519,0.2487,0.8946
777,2270,1.1028,0.3950,0.7157,0.7896
778,2272,-0.0868,-0.1032,0.0260,0.9579
779,2274,0.0500,-0.0055,0.0655,0.9981
780,2277,0.5649,0.1611,0.4142,1.0362
781,2279,0.0052,-0.0115,0.0275,1.0812
782,2281,-0.0079,-0.0080,0.0106,1.0555
783,2284,0.4697,0.0905,0.3887,0.9522
784,2286,-0.0244,-0.1143,0.0995,0.9654
785,2289,0.2557,0.1382,0.1271,0.9661
786,2292,0.5154,0.0118,0.5129,0.9268
787,2294,0.2945,-0.0089,0.3135,1.0097
788,2296,0.0204,-0.0508,0.0816,1.0414
789,2298,0.0296,-0.0214,0.0611,1.0114
790,2300,0.0046,-0.0132,0.0276,0.9786
791,2303,0.7017,0.3203,0.3907,0.9328
792,2307,1.8680,0.1448,1.7332,1.0003
793,2309,-0.0496,-0.1448,0.1058,1.0598
794,2311,0.0780,0.0258,0.0626,1.0448
795,2313,-0.0351,-0.0449,0.0190,0.9201
796,2316,0.3595,0.0003,0.3698,1.0596
797,2318,0.0863,0.0709,0.0264,1.0956
798,2320,0.0108,0.0022,0.0198,1.1146
799,2323,0.7133,0.0552,0.6666,0.8534
800,2325,0.1114,-0.0646,0.1869,1.0849
801,2327,0.1775,0.0220,0.1662,1.0743
802,2330,0.4060,-0.0138,0.4290,0.9223
803,2333,0.1287,0.0249,0.1144,1.0511
804,2335,0.1415,-0.0159,0.1664,0.8992
805,2337,-0.0397,-0.0421,0.0132,1.0856
806,2339,0.0123,-0.0137,0.0367,1.0777
807,2342,1.5010,0.2189,1.2923,1.0178
808,2344,0.0355,0.0152,0.0304,1.0096
809,2346,-0.0169,-0.0422,0.0354,1.0183
810,2348,-0.0435,-0.0732,0.0398,1.0096
811,2351,1.1180,0.4350,0.6927,0.9636
812,2353,0.0230,0.0201,0.0137,1.0763
813,2355,-0.0244,-0.0501,0.0359,1.0192
814,2358,0.7513,0.2221,0.5379,0.8716
815,2360,-0.0139,-0.0217,0.0185,1.0737
816,2363,0.5165,0.1768,0.3493,0.9627
817,2365,0.0202,-0.2340,0.2638,0.9652
818,2367,0.0063,-0.0380,0.0546,1.0320
819,2369,0.1003,0.0609,0.0495,1.0122
820,2371,0.1104,-0.0368,0.1573,1.0044
821,2373,0.1760,0.0806,0.1056,1.0159
822,2377,0.5826,0.1675,0.4240,0.8831
823,2379,-0.1077,-0.1881,0.0905,1.0026
824,2382,0.2330,-0.0147,0.2572,0.9522
825,2384,0.0590,0.0031,0.0658,0.9850
826,2386,0.1377,0.0737,0.0735,0.9474
827,2388,0.0022,-0.0083,0.0211,1.0557
828,2390,-0.0093,-0.0145,0.0156,1.0362
829,2393,0.4142,0.1354,0.2886,0.9803
830,2396,0.5378,0.0482,0.4983,0.8639
831,2399,0.1646,-0.0550,0.2283,0.8659
832,2401,-0.0133,-0.1125,0.1083,0.9143
833,2403,-0.0021,-0.0547,0.0623,0.9606
834,2405,0.3077,0.0233,0.2928,0.8388
835,2407,0.1008,0.0545,0.0568,1.0467
836,2409,0.3301,0.0024,0.3381,1.0328
837,2412,0.2544,0.0719,0.1925,0.9930
838,2416,0.4702,0.1070,0.3711,0.7906
839,2418,0.2024,-0.0861,0.2951,0.6628
840,2421,0.1554,-0.0550,0.2207,1.0263
841,2423,-0.0229,-0.1032,0.0905,1.0200
842,2428,1.3187,0.3734,0.9547,0.9427
843,2430,-0.0106,-0.0293,0.0289,1.0215
844,2432,0.0279,0.0077,0.0304,1.0157
845,2437,1.1197,0.3798,0.7495,0.9610
846,2439,0.0838,-0.0299,0.1229,0.9189
847,2441,-0.0772,-0.1051,0.0382,1.0331
848,2443,0.0031,-0.0103,0.0235,1.0123
849,2447,0.6507,0.1529,0.5077,0.9867
850,2449,0.2592,0.1738,0.0949,0.9614
851,2452,0.2987,-0.0259,0.3346,0.9958
852,2454,0.0356,-0.1342,0.1793,0.9456
853,2456,-0.0147,-0.0500,0.0455,1.0229
854,2458,-0.0042,-0.0066,0.0127,1.0378
855,2460,0.0106,0.0042,0.0166,1.0269
856,2462,0.0668,0.0310,0.0461,1.0227
857,2465,0.3557,0.1240,0.2418,1.0053
858,2469,0.4119,0.1417,0.2801,0.9874
859,2474,0.7182,-0.0077,0.7358,0.9989
860,2479,0.2392,-0.0334,0.2825,0.9839
861,2482,0.1007,-0.1478,0.2588,1.0280
862,2484,0.2803,-0.0319,0.3217,0.9406
863,2487,0.1072,-0.0072,0.1237,0.9249
864,2491,0.8719,0.1760,0.7048,0.8882
865,2496,0.5863,0.1500,0.4460,0.9762
866,2503,0.2061,0.0047,0.2109,0.9542
867,2505,0.0635,-0.1262,0.2003,1.0588
868,2509,0.1326,-0.0235,0.1664,1.0305
869,2512,0.1149,-0.1021,0.2273,1.0188
870,2516,0.5564,0.2152,0.3510,0.9793
871,2519,0.3128,0.1030,0.2194,0.9595
872,2521,0.0382,-0.1433,0.1909,0.9425
873,2523,0.0004,-0.0687,0.0795,1.0383
874,2525,0.0225,0.0221,0.0109,1.0578
875,2528,0.4267,0.0411,0.3948,0.9221
876,2531,0.2970,-0.1228,0.4295,0.9731
877,2534,0.5160,0.2892,0.2362,0.9436
878,2536,0.2574,0.0369,0.2303,0.9806
879,2538,-0.0596,-0.0804,0.0310,1.0231
880,2541,0.2415,0.0316,0.2206,1.0618
881,2543,-0.0452,-0.0709,0.0361,1.0384
882,2547,0.5994,0.2488,0.3602,0.9626
883,2549,0.0255,0.0242,0.0114,1.0087
884,2552,0.1676,0.0565,0.1212,1.0082
885,2557,0.4392,-0.0348,0.4838,0.9861
886,2562,0.4200,-0.0057,0.4349,0.9230
887,2566,0.1261,0.0172,0.1188,0.9884
888,2568,-0.0035,-0.1747,0.1819,1.0642
889,2571,0.3472,-0.0350,0.3927,1.0480
890,2573,0.1409,0.0350,0.1163,1.0392
891,2576,0.3596,0.1674,0.2019,0.9704
892,2579,0.4008,0.1014,0.3093,0.9807
893,2581,-0.0743,-0.1615,0.0966,0.9386
894,2583,0.0006,-0.1476,0.1577,0.9415
895,2585,0.0364,0.0005,0.0458,0.9879
896,2587,0.0090,0.0041,0.0150,1.0016
897,2590,0.4354,0.1509,0.2942,0.9685
898,2592,-0.0317,-0.0549,0.0337,1.0453
899,2594,0.0793,0.0255,0.0636,0.9836
900,2596,-0.0054,-0.0329,0.0378,1.0315
901,2599,0.2457,0.1280,0.1259,0.8292
902,2601,-0.1070,-0.1325,0.0361,1.0590
903,2603,-0.0286,-0.0289,0.0109,1.0522
904,2605,0.0612,0.0542,0.0176,1.0616
905,2608,0.3000,0.0868,0.2236,1.0452
906,2610,-0.0287,-0.0601,0.0423,1.0821
907,2612,0.0892,0.0121,0.0876,1.0473
908,2614,0.0671,-0.0139,0.0915,1.0465
909,2617,0.2078,-0.0148,0.2316,0.8951
910,2619,0.0326,0.0016,0.0411,1.0068
911,2621,0.2747,0.1238,0.1607,0.9738
912,2623,-0.0226,-0.0568,0.0448,1.0577
913,2626,0.5009,0.0414,0.4690,0.9631
914,2628,0.0304,0.0105,0.0303,1.0398
915,2630,-0.0092,-0.0540,0.0558,1.0965
916,2632,0.0246,0.0084,0.0271,1.0805
917,2635,0.4898,0.1210,0.3794,1.0574
918,2639,0.5371,0.2249,0.3216,0.9415
919,2641,-0.0203,-0.0621,0.0529,1.1116
920,2643,-0.0608,-0.1234,0.0738,1.1227
921,2646,0.0693,0.0130,0.0668,1.0561
922,2648,0.0311,0.0325,0.0094,1.0805
923,2651,-0.0104,-0.2442,0.2439,1.0202
924,2653,0.4782,0.0479,0.4399,0.9532
925,2655,0.2321,0.0126,0.2297,1.0174
926,2657,0.1588,0.0339,0.1354,1.0444
927,2659,0.2464,0.0332,0.2234,1.0122
928,2664,0.6723,0.2976,0.3839,0.9265
929,2667,0.0914,-0.0017,0.1027,0.9694
930,2670,-0.0785,-0.2625,0.1943,1.0306
931,2672,0.4887,0.2836,0.2112,0.6072
932,2675,0.2565,-0.1139,0.3797,0.9239
933,2678,0.6849,0.2405,0.4528,0.8326
934,2681,0.2454,0.0476,0.2066,0.8798
935,2683,-0.0835,-0.1792,0.1061,1.0401
936,2685,0.0072,-0.0629,0.0806,1.0541
937,2687,0.2047,0.0581,0.1550,0.8454
938,2689,0.0684,0.0106,0.0683,1.0622
939,2691,0.3321,0.1587,0.1820,0.8556
940,2693,0.0023,-0.1960,0.2089,1.0610
941,2695,0.6327,0.1144,0.5264,0.7997
942,2697,0.0380,0.0171,0.0316,1.0665
943,2699,-0.0141,-0.0332,0.0300,1.0828
944,2701,0.0165,0.0126,0.0146,1.0663
945,2704,0.4432,0.0393,0.4145,1.0595
946,2706,0.1216,-0.1588,0.2906,1.0214
947,2708,0.3686,0.1624,0.2149,0.8693
948,2710,-0.0007,-0.1143,0.1239,1.0347
949,2712,0.0778,0.0180,0.0694,0.9559
950,2717,1.4927,0.4349,1.0670,0.9136
951,2719,0.1173,-0.0330,0.1607,1.0345
952,2721,0.1306,-0.0037,0.1437,0.9404
953,2724,0.2463,0.0580,0.1980,0.9723
954,2726,-0.0331,-0.0907,0.0679,1.0296
955,2728,0.0356,-0.0261,0.0722,1.0562
956,2730,0.1227,0.0322,0.1011,1.0569
957,2732,0.1547,0.0937,0.0719,1.0860
958,2734,-0.0766,-0.0949,0.0290,1.0682
959,2736,0.0955,0.0497,0.0563,1.0509
960,2738,-0.0059,-0.0118,0.0168,1.0787
961,2740,-0.0413,-0.0419,0.0113,1.0752
962,2742,0.0070,-0.0058,0.0234,1.0494
963,2744,0.1720,0.0994,0.0830,1.0458
964,2747,0.3432,0.0494,0.3039,1.0123
965,2749,-0.0780,-0.1175,0.0500,1.0499
966,2751,0.0225,-0.0113,0.0447,1.0921
967,2754,0.3369,0.0810,0.2665,1.0638
968,2756,-0.0378,-0.0444,0.0178,1.1188
969,2758,0.0529,0.0389,0.0250,1.1104
970,2761,0.3834,0.0714,0.3228,1.0774
971,2763,-0.0519,-0.0889,0.0477,1.0766
972,2765,0.0087,-0.0030,0.0225,1.0822
973,2767,0.0189,0.0113,0.0180,1.0493
974,2769,0.1467,0.0291,0.1279,1.0245
975,2772,0.2750,0.0518,0.2339,1.0694
976,2775,0.2683,0.0196,0.2592,1.0427
977,2777,0.0645,-0.1596,0.2349,1.0823
978,2779,0.0108,-0.0391,0.0606,1.0683
979,2781,0.0285,0.0036,0.0360,1.1031
980,2784,0.4938,0.2103,0.2931,0.9662
981,2786,-0.0346,-0.0573,0.0333,1.0574
982,2788,0.8444,0.2026,0.6513,0.9500
983,2790,-0.0731,-0.0873,0.0248,1.0650
984,2792,0.1363,0.0419,0.1047,1.0287
985,2795,0.3657,0.0584,0.3178,1.0425
986,2800,1.3232,0.4414,0.8909,0.9017
987,2802,0.0517,-0.0408,0.1027,1.0293
988,2807,0.1262,0.0167,0.1194,0.9877
989,2810,0.1021,-0.1055,0.2177,1.0090
990,2812,0.5030,-0.0512,0.5637,0.9528
991,2814,0.0234,0.0074,0.0265,1.0603
992,2816,0.0279,-0.0161,0.0545,1.0524
993,2820,1.6799,0.4877,1.2007,0.8554
994,2823,0.2590,0.1097,0.1594,1.0125
995,2825,-0.0602,-0.1203,0.0709,1.0683
996,2827,0.0624,-0.0513,0.1238,1.0085
997,2831,1.5173,0.3718,1.1550,0.9565
998,2833,0.1656,0.0025,0.1735,1.0384
999,2835,0.1104,-0.0753,0.1960,1.0334
1000,2837,0.1750,0.0133,0.1708,0.9147
1001,2839,0.2071,-0.0329,0.2505,1.0492
1002,2842,0.9082,0.2085,0.7090,0.9347
1003,2844,0.2774,0.1077,0.1788,0.9101
1004,2847,0.4834,-0.0799,0.5733,1.0016
1005,2849,0.5434,0.0315,0.5209,0.9111
1006,2851,0.1013,0.0149,0.0965,1.0088
1007,2854,0.4249,0.0103,0.4246,1.0007
1008,2856,0.3835,0.0025,0.3909,0.9889
1009,2858,0.0111,-0.0351,0.0565,1.0260
1010,2860,0.0292,0.0228,0.0162,0.9787
1011,2863,1.2313,0.2828,0.9570,0.8519
1012,2865,0.2998,-0.0783,0.3879,0.9827
