UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
173,1407,0.6396,0.1390,1.0220,1.0403
174,1409,0.4813,0.0496,0.8841,1.0344
175,1411,0.4835,0.0212,0.9454,1.0430
176,1414,0.5157,0.0585,0.9348,1.0194
177,1416,0.4136,-0.0280,0.9047,1.0786
178,1418,0.4778,0.0491,0.8793,1.0968
179,1420,0.4303,0.0094,0.8633,1.0686
180,1422,0.4422,-0.0463,0.9978,1.0372
181,1424,0.4911,0.0634,0.8763,1.0507
182,1426,0.4764,0.0453,0.8833,1.0580
183,1428,0.4076,-0.0174,0.8716,1.0858
184,1430,0.3980,-0.0263,0.8696,1.0546
185,1432,0.4548,0.0373,0.8567,1.0903
186,1435,0.4365,-0.0014,0.8973,1.0698
187,1437,0.4687,0.0348,0.8893,1.0692
188,1439,0.3877,0.0036,0.7889,1.0368
189,1441,0.3693,-0.0487,0.8572,1.0605
190,1443,0.4810,-0.0141,1.0107,1.0256
191,1445,0.4600,0.0427,0.8565,1.0939
192,1447,0.4533,0.0207,0.8857,1.0266
193,1449,0.4057,-0.0225,0.8775,1.0559
194,1451,0.4347,0.0309,0.8293,1.0837
195,1453,0.3797,-0.0109,0.8011,1.0030
196,1455,0.4379,-0.0045,0.9059,1.0566
197,1457,0.4352,0.0215,0.8473,0.9948
198,1460,0.4657,0.0161,0.9198,1.0332
199,1462,0.4620,0.0676,0.8090,1.0110
200,1464,0.3819,-0.0463,0.8767,1.0195
201,1467,0.4661,0.1238,0.7044,0.9939
202,1469,0.4294,0.0276,0.8243,1.0283
203,1471,0.4343,-0.0280,0.9439,0.9668
204,1473,0.3449,-0.0129,0.7360,1.0127
205,1475,0.4465,0.0202,0.8741,1.0696
206,1477,0.4054,0.0279,0.7759,1.0439
207,1479,0.4510,0.0340,0.8534,0.9724
208,1481,0.4128,-0.0102,0.8670,1.0467
209,1483,0.2956,-0.0716,0.7545,1.0019
210,1485,0.4663,0.0906,0.7719,1.0240
211,1487,0.4306,0.0275,0.8265,1.0141
212,1489,0.4604,-0.0034,0.9480,1.0225
213,1491,0.4121,0.0132,0.8170,0.9606
214,1493,0.3866,-0.0206,0.8354,1.0508
215,1495,0.3938,-0.0162,0.8409,1.0442
216,1497,0.3692,-0.0233,0.8057,1.0331
217,1500,0.4490,0.0309,0.8565,1.0158
218,1502,0.4299,0.0791,0.7218,1.0055
219,1504,0.3412,-0.0199,0.7429,1.0353
220,1506,0.3968,0.0173,0.7801,1.0503
221,1508,0.4131,0.0183,0.8110,1.0732
222,1510,0.3334,-0.0028,0.6921,0.9832
223,1512,0.4109,0.0043,0.8338,1.0254
224,1514,0.3319,-0.0233,0.7302,0.9999
225,1516,0.4617,0.0360,0.8720,1.0362
226,1518,0.3012,-0.0507,0.7238,1.0042
227,1520,0.3513,-0.0182,0.7592,1.0101
228,1522,0.4724,0.0598,0.8457,1.0210
229,1524,0.3331,-0.0397,0.7658,1.0158
230,1526,0.3543,-0.0078,0.7452,1.0520
231,1528,0.3896,0.0026,0.7947,1.0331
232,1531,0.3906,-0.0013,0.8037,0.9970
233,1533,0.2684,-0.0864,0.7294,0.9959
234,1535,0.4789,0.0795,0.8190,1.0109
235,1537,0.3954,0.0327,0.7457,1.0128
236,1539,0.2789,-0.0531,0.6843,1.0089
237,1541,0.3597,-0.0187,0.7783,1.0692
238,1543,0.5057,0.0740,0.8843,1.0457
239,1545,0.3118,-0.0205,0.6857,1.0493
240,1547,0.3723,0.0195,0.7262,1.0372
241,1550,0.3716,-0.0222,0.8084,1.0345
242,1552,0.2929,-0.0150,0.6362,1.0223
243,1554,0.3789,-0.0534,0.8852,1.0358
244,1556,0.4404,0.0598,0.7803,0.9545
245,1558,0.3848,0.0054,0.7793,1.0228
246,1560,0.2318,-0.1280,0.7394,0.9871
247,1562,0.3559,0.0387,0.6547,1.0111
248,1564,0.3326,0.0334,0.6194,1.0481
249,1566,0.3253,-0.0256,0.7216,0.9893
250,1568,0.4400,0.1233,0.6536,1.0062
251,1570,0.3979,-0.0067,0.8299,1.0283
252,1572,0.2868,-0.0245,0.6431,1.0306
253,1574,0.3034,-0.0245,0.6754,0.9790
254,1576,0.3090,-0.0294,0.6967,0.9963
255,1578,0.2903,-0.0678,0.7367,1.0302
256,1580,0.3775,0.0548,0.6656,1.0103
257,1583,0.4950,0.0578,0.8948,1.0199
258,1585,0.3372,-0.0558,0.8049,0.9515
259,1587,0.3769,0.0348,0.7041,0.9889
260,1589,0.2728,-0.0390,0.6428,0.9611
261,1591,0.3107,-0.0362,0.7139,1.0076
262,1593,0.3849,0.0386,0.7129,1.0137
263,1595,0.2208,-0.0499,0.5623,1.0461
264,1597,0.4424,0.0572,0.7907,1.0189
265,1599,0.3252,0.0256,0.6200,1.0392
266,1601,0.3099,-0.0300,0.6999,1.0012
267,1604,0.4982,0.0723,0.8713,0.9779
268,1606,0.2608,-0.0793,0.7002,1.0014
269,1608,0.1942,-0.0783,0.5649,0.9981
270,1610,0.3093,-0.0810,0.8012,1.0322
271,1612,0.7977,0.3897,0.8332,0.8594
272,1614,0.5791,0.2180,0.7411,0.9458
