UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
250,1281,0.1209,-0.4449,1.1462,0.7334
251,1286,0.4285,0.1070,0.6582,0.7643
252,1292,0.1782,-0.0630,0.4970,0.7274
253,1298,0.2106,0.0429,0.3511,0.7814
254,1303,0.2506,-0.0877,0.6920,0.7727
255,1310,0.2792,-0.0946,0.7626,0.7426
256,1315,0.5462,0.2213,0.6640,0.7046
257,1318,0.2461,-0.2060,0.9168,0.6339
258,1325,0.4343,0.1105,0.6614,0.6917
259,1330,0.3865,0.0820,0.6228,0.6948
260,1335,0.2450,-0.0480,0.6007,0.7273
261,1341,0.2952,-0.0202,0.6457,0.7484
262,1347,0.4876,0.2004,0.5887,0.7143
263,1353,0.1467,-0.1708,0.6498,0.7360
264,1359,0.2749,0.0628,0.4391,0.7390
265,1365,0.2328,0.0332,0.4131,0.6972
266,1372,0.2275,-0.0610,0.5918,0.7372
267,1377,0.2312,-0.0790,0.6324,0.5978
268,1383,0.3392,0.0026,0.6864,0.6605
269,1389,0.4873,0.1296,0.7308,0.7719
270,1395,0.2078,-0.3389,1.1049,0.5754
271,1401,0.3747,0.0658,0.6324,0.7353
272,1407,0.2896,-0.1430,0.8785,0.6684
273,1412,0.4546,0.0116,0.8991,0.6639
274,1419,0.5606,0.1482,0.8402,0.7711
275,1424,0.4358,0.0322,0.8224,0.7554
276,1430,0.2537,-0.0411,0.6046,0.7440
277,1436,0.3898,0.0280,0.7356,0.6044
278,1441,0.4050,-0.1112,1.0467,0.7161
279,1447,0.4913,0.0484,0.8992,0.6719
280,1451,0.1556,-0.2212,0.7676,0.6945
281,1455,0.2587,0.0724,0.3848,0.6117
282,1461,0.6397,0.2757,0.7403,0.6153
283,1468,0.4526,0.0463,0.8275,0.7370
284,1474,0.2124,-0.0769,0.5931,0.7275
285,1479,0.3553,-0.0226,0.7700,0.7106
286,1485,0.1372,-0.1410,0.5714,0.7457
287,1490,0.4262,0.1155,0.6346,0.6529
288,1496,0.5198,0.1206,0.8127,0.7188
289,1502,0.2238,-0.0902,0.6421,0.7070
290,1508,0.2991,-0.0820,0.7763,0.7045
291,1515,0.6776,0.2945,0.7805,0.7213
292,1520,0.1928,-0.1338,0.6659,0.6321
293,1525,0.1894,-0.1320,0.6555,0.6417
294,1531,0.6887,0.3254,0.7405,0.6871
295,1536,0.4029,0.0282,0.7612,0.5908
296,1541,0.0559,-0.1948,0.5153,0.6940
297,1546,0.4234,0.1032,0.6531,0.6309
298,1553,0.3794,0.0163,0.7413,0.7591
