UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
504,2822,0.4182,-0.0058,0.8676,0.9805
505,2824,0.1748,-0.1007,0.5722,1.0645
506,2826,0.1319,-0.0310,0.3425,0.8346
507,2830,0.9660,0.3617,1.2264,0.8876
508,2834,0.6139,0.0720,1.1004,0.8240
509,2838,0.3566,-0.0968,0.9209,0.7086
510,2840,0.2397,-0.1120,0.7214,0.9003
511,2844,0.4583,0.0542,0.8270,0.9392
512,2846,0.3421,-0.0207,0.7445,0.9529
513,2848,0.1765,-0.0488,0.4700,0.9781
514,2851,0.5146,0.1272,0.7934,0.9253
515,2853,0.2304,0.0578,0.3620,0.8401
516,2856,0.3285,-0.0414,0.7590,0.9595
517,2858,0.1861,-0.0708,0.5337,0.9965
518,2860,0.1421,-0.0581,0.4201,0.9868
519,2862,0.5327,0.2116,0.6613,0.9503
520,2864,0.5859,0.1431,0.9059,1.0141
521,2867,0.2318,-0.1731,0.8303,1.0290
522,2869,0.1069,-0.1665,0.5681,1.0717
523,2871,0.4897,0.0095,0.9779,0.8695
524,2873,0.3398,0.0550,0.5896,0.9987
525,2875,0.4918,0.0851,0.8343,1.0388
526,2877,0.2383,0.0271,0.4391,0.8344
527,2879,0.2611,-0.0195,0.5799,0.9347
528,2882,0.6948,0.2593,0.8909,0.9925
529,2884,0.3438,-0.0797,0.8663,0.9657
530,2887,0.2988,-0.1255,0.8637,0.7554
531,2889,0.2726,-0.1141,0.7916,0.9087
532,2892,0.4107,0.0977,0.6456,0.9737
533,2894,0.2701,0.0086,0.5436,1.0316
534,2897,0.5232,0.0963,0.8695,0.7933
535,2901,0.4762,0.0318,0.9066,0.8859
536,2904,0.3396,-0.1083,0.9143,0.9260
537,2906,0.2643,-0.1630,0.8732,0.9357
538,2909,0.3734,0.0271,0.7124,0.9927
539,2911,0.2865,0.0826,0.4283,1.0273
540,2914,0.3797,0.0188,0.7430,1.0587
541,2917,0.5731,0.1701,0.8255,0.9762
542,2919,0.3017,-0.1729,0.9682,0.9532
543,2922,0.3129,-0.0644,0.7747,0.9998
544,2925,0.5072,-0.0121,1.0550,0.8230
545,2929,0.4368,0.0028,0.8850,0.8453
546,2932,0.5118,0.0156,1.0091,0.8307
547,2935,0.3981,-0.0386,0.8916,0.9108
548,2938,0.4365,-0.0003,0.8892,0.7873
549,2940,0.3218,-0.0302,0.7223,0.9223
550,2942,0.3025,0.1098,0.4024,0.8496
551,2944,0.3212,0.1627,0.3368,0.9882
552,2946,0.2466,0.0028,0.5078,1.0081
553,2948,0.3700,-0.0661,0.8929,1.0305
554,2952,0.6783,0.0557,1.2618,0.8317
555,2954,0.1995,-0.2498,0.9184,0.9867
556,2958,0.3366,-0.0114,0.7145,0.9266
557,2960,0.2717,-0.0941,0.7474,0.7952
558,2962,0.4602,0.0495,0.8408,0.9747
559,2965,0.5883,0.1493,0.8969,0.9387
560,2968,0.3905,-0.0163,0.8325,0.9522
561,2970,0.1904,-0.1241,0.6493,1.0132
562,2973,0.7395,0.2028,1.0912,0.8919
563,2975,0.1845,-0.0671,0.5237,1.0275
564,2977,0.1821,-0.0359,0.4557,0.9825
565,2979,0.3133,0.1358,0.3735,0.9269
566,2981,0.2987,0.1126,0.3913,0.9632
567,2985,0.5054,-0.0261,1.0792,0.8186
568,2987,0.1070,-0.2918,0.8163,0.9380
569,2989,0.1665,-0.1357,0.6248,1.0197
570,2991,0.4229,0.0541,0.7575,1.0011
571,2994,0.6344,0.1202,1.0435,0.7531
572,2996,0.2646,-0.0339,0.6173,1.0097
573,2998,0.3850,-0.0264,0.8426,0.9890
574,3001,0.4822,-0.0082,0.9987,0.9017
575,3003,0.2598,-0.0608,0.6615,1.0174
576,3005,0.2684,0.0344,0.4858,0.8869
577,3008,0.5234,0.1024,0.8611,0.9585
578,3011,0.6266,0.1504,0.9713,0.9486
579,3014,0.2948,-0.1226,0.8544,0.9819
580,3017,0.2913,-0.1287,0.8561,0.8044
581,3021,0.4260,0.0393,0.7935,1.0130
582,3024,0.3860,0.0055,0.7807,0.9922
583,3026,0.3662,-0.0572,0.8641,0.8641
584,3028,0.2994,0.0051,0.6093,1.0340
585,3031,0.4978,0.1606,0.6951,1.0439
586,3035,0.5877,0.1326,0.9294,0.9553
587,3037,0.1792,-0.2405,0.8596,1.0049
588,3040,0.3231,-0.0858,0.8346,0.8371
589,3043,0.3390,0.0024,0.6926,0.9721
590,3046,0.3542,-0.0417,0.8104,0.9322
591,3049,0.5399,0.1292,0.8377,0.8168
592,3052,0.3902,-0.0183,0.8364,0.9683
593,3056,0.4499,0.0058,0.9058,0.8775
594,3058,0.2847,-0.1307,0.8492,0.9181
595,3062,0.4443,0.0142,0.8783,0.9127
596,3064,0.3120,-0.0414,0.7276,1.0379
597,3066,0.3726,0.0805,0.6053,1.0656
598,3068,0.4148,0.0940,0.6624,1.0411
599,3070,0.5678,0.1305,0.8946,1.0004
600,3076,0.4121,0.1272,0.5878,0.8974
601,3080,0.3440,-0.0236,0.7520,0.8438
602,3085,0.3125,0.0607,0.5207,0.8609
603,3088,0.3752,-0.1768,1.1214,0.8757
604,3091,0.3870,-0.0913,0.9750,0.9180
605,3093,0.0976,-0.1776,0.5710,1.0290
606,3096,0.4178,0.0955,0.6627,0.8956
607,3101,0.6666,0.2487,0.8540,0.9081
608,3103,0.3180,-0.1564,0.9659,0.8518
609,3106,0.3286,-0.1098,0.8948,0.8910
610,3108,0.2048,-0.0876,0.6028,0.9012
611,3111,0.4356,0.1404,0.6095,0.9526
612,3115,0.7342,0.2685,0.9494,0.8977
613,3117,0.2640,-0.1650,0.8785,1.0213
614,3122,0.4465,0.0736,0.7641,0.9198
615,3125,0.4017,-0.0377,0.8967,0.8917
616,3127,0.2805,-0.1393,0.8580,0.9269
617,3129,0.2896,-0.0546,0.7086,1.0043
618,3133,0.5551,0.1923,0.7445,0.9426
619,3135,0.3202,-0.0469,0.7542,1.0016
620,3137,0.1774,-0.0159,0.4059,0.9634
621,3141,0.8080,0.2889,1.0547,0.8201
622,3143,0.3357,-0.0307,0.7525,0.9844
623,3146,0.3024,-0.0785,0.7805,0.9324
624,3149,0.4071,0.0200,0.7946,1.0220
625,3152,0.3699,-0.0194,0.7968,0.9104
626,3157,0.5482,0.1525,0.8088,0.8689
627,3160,0.3424,-0.1088,0.9215,0.9630
628,3162,0.1644,-0.1944,0.7364,0.9434
629,3164,0.4122,-0.0494,0.9407,0.8832
630,3166,0.3291,0.0236,0.6304,0.9636
631,3169,0.5699,0.1227,0.9120,0.8800
632,3172,0.4585,0.0424,0.8525,1.0129
633,3174,0.3232,-0.0709,0.8032,0.7544
634,3178,0.4609,0.0591,0.8225,0.9416
635,3180,0.2360,-0.1174,0.7271,1.0250
636,3182,0.4193,-0.0024,0.8639,1.0307
637,3184,0.2281,0.0272,0.4200,0.9095
638,3187,0.5332,0.1417,0.8017,0.9310
639,3189,0.3699,-0.0034,0.7647,0.9034
640,3193,0.3660,0.0073,0.7373,0.9940
641,3195,0.2203,-0.0571,0.5716,0.8394
642,3198,0.5272,0.0682,0.9345,0.8302
643,3201,0.5500,0.0074,1.1041,0.9375
644,3203,0.1714,-0.2108,0.7813,0.8430
645,3205,0.2437,-0.0698,0.6441,0.8486
646,3207,0.3575,0.0377,0.6576,0.9001
647,3210,0.9518,0.3763,1.1703,0.9672
648,3213,0.4643,0.0030,0.9378,0.7533
649,3215,0.2166,-0.1355,0.7210,0.8460
650,3218,0.3966,-0.0527,0.9178,0.9583
651,3220,0.4901,0.0866,0.8274,1.0178
652,3223,0.4821,0.0279,0.9252,0.8336
653,3226,0.4210,-0.0118,0.8853,0.9831
654,3229,0.4079,-0.0306,0.8960,0.9460
655,3231,0.2288,-0.0759,0.6281,0.9366
656,3233,0.4363,0.0520,0.7890,1.0208
657,3235,0.3775,0.0749,0.6264,1.0641
658,3238,0.5794,0.1216,0.9346,0.9475
659,3241,0.3057,-0.0866,0.8031,0.9229
660,3243,0.3625,-0.1437,1.0323,0.9967
661,3245,0.3970,-0.0882,0.9896,0.9624
662,3249,0.5184,0.0989,0.8574,0.9170
663,3252,0.4302,-0.0081,0.8929,0.8166
664,3255,0.5226,-0.0019,1.0671,0.9033
665,3257,0.3758,-0.0984,0.9689,1.0176
666,3259,0.3419,-0.0400,0.7826,0.9407
667,3261,0.4019,0.0298,0.7655,1.0678
668,3264,0.5123,0.0892,0.8671,1.0480
669,3266,0.3816,0.0767,0.6288,0.9476
670,3268,0.5194,0.0732,0.9113,0.9506
671,3270,0.3987,-0.0678,0.9511,0.9028
672,3273,0.3594,-0.0491,0.8378,1.0375
673,3276,0.4382,-0.0043,0.9035,0.9193
674,3278,0.3208,-0.0812,0.8215,0.8742
675,3281,0.4466,0.0646,0.7833,0.9741
676,3284,0.4218,0.0062,0.8465,0.7580
677,3286,0.3254,-0.0087,0.6890,1.0374
678,3289,0.5487,0.0771,0.9639,1.0414
679,3293,0.5169,0.0381,0.9741,0.8234
680,3297,0.3292,-0.0911,0.8544,0.6915
681,3299,0.3181,-0.0851,0.8255,0.9563
682,3302,0.4016,0.0206,0.7809,0.9467
683,3305,0.4112,-0.0092,0.8610,1.0138
684,3307,0.3200,-0.0120,0.6834,0.9739
685,3312,0.9329,0.3974,1.0887,0.8808
686,3315,0.4236,-0.0235,0.9106,0.8183
687,3318,0.3599,-0.0860,0.9110,0.9530
688,3321,0.2929,-0.0488,0.7028,0.9676
689,3325,0.5271,0.0284,1.0145,0.8586
690,3327,0.2379,-0.0459,0.5881,1.0197
691,3329,0.2820,0.0044,0.5767,1.0659
692,3332,0.8492,0.3116,1.0954,1.0071
693,3334,0.2393,-0.0075,0.5140,1.0261
694,3338,0.5979,0.1399,0.9347,0.9419
695,3341,0.3884,-0.0605,0.9162,0.9138
696,3344,0.3395,-0.1403,0.9760,0.8166
697,3346,0.1837,-0.1304,0.6494,1.0576
698,3352,0.7249,0.3619,0.7451,0.9589
699,3355,0.3547,-0.0006,0.7278,0.8630
700,3358,0.3384,-0.0305,0.7573,0.9746
701,3361,0.5062,0.0436,0.9424,0.8558
702,3363,0.3211,-0.0980,0.8565,0.9176
703,3365,0.1965,-0.0663,0.5454,0.9925
704,3368,0.4384,0.1325,0.6322,1.0141
705,3371,0.4518,0.1039,0.7153,0.9759
706,3375,0.6061,0.1181,0.9945,0.9246
707,3378,0.3638,-0.0802,0.9066,0.9371
708,3380,0.1946,-0.2283,0.8663,1.0291
709,3384,0.4271,0.0139,0.8448,0.9127
710,3388,0.5268,0.0232,1.0247,0.8790
