UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
459,3669,0.4308,0.1450,0.5819,0.5160
460,3679,0.2426,-0.0790,0.6546,0.5607
461,3691,0.3689,0.0551,0.6386,0.5505
462,3701,0.4710,0.1050,0.7416,0.4733
463,3711,0.2417,0.0011,0.4913,0.5002
464,3722,0.1855,-0.1305,0.6414,0.4630
465,3732,0.1717,-0.0362,0.4276,0.5903
466,3743,0.5945,0.2568,0.6865,0.5520
467,3754,0.2342,-0.0172,0.5133,0.5232
468,3766,0.2145,-0.1009,0.6409,0.5018
469,3774,0.3070,0.0017,0.6198,0.4577
470,3783,0.1136,-0.1613,0.5597,0.4995
471,3794,0.5001,0.1949,0.6207,0.5045
472,3801,-0.0117,-0.3166,0.6199,0.5045
473,3809,0.2568,-0.0537,0.6316,0.5281
474,3816,0.3704,0.0673,0.6177,0.5766
475,3826,0.5241,0.1996,0.6598,0.5320
476,3833,0.1536,-0.1119,0.5412,0.5088
477,3841,0.0589,-0.1467,0.4216,0.5235
478,3846,0.1005,-0.1173,0.4448,0.4558
479,3857,0.7336,0.3263,0.8257,0.5610
480,3866,0.2726,0.0053,0.5457,0.5476
481,3875,0.3329,0.0823,0.5114,0.5011
482,3885,0.2072,-0.0276,0.4811,0.5819
483,3894,0.2835,-0.0123,0.6015,0.4954
484,3904,0.2899,0.0593,0.4726,0.5729
485,3914,0.3410,0.0546,0.5850,0.6165
486,3920,0.0950,-0.2626,0.7242,0.4515
487,3931,0.4761,0.1547,0.6537,0.5450
488,3942,0.3863,0.1201,0.5440,0.5898
489,3952,0.1943,-0.0050,0.4097,0.5510
490,3963,0.1806,-0.1123,0.5954,0.4806
491,3972,0.2122,-0.0260,0.4861,0.4819
492,3982,0.2181,-0.1008,0.6487,0.5474
493,3992,0.4503,0.1743,0.5624,0.5242
