UpdateCycle,EpisodeAtUpdate,TotalLoss,ActorLoss,CriticLoss,Entropy
438,1274,-0.0440,-0.0760,0.0835,0.9704
439,1276,-0.0011,-0.0224,0.0631,1.0176
440,1278,0.0508,0.0502,0.0228,1.0834
441,1280,-0.0341,-0.0282,0.0094,1.0642
442,1283,0.1863,0.1144,0.1631,0.9700
443,1285,-0.1316,-0.1587,0.0744,0.9998
444,1287,0.0705,0.0331,0.0940,0.9573
445,1289,0.0222,-0.0039,0.0698,0.8806
446,1291,0.0609,0.0545,0.0339,1.0606
447,1294,0.1486,-0.0776,0.4694,0.8524
448,1296,0.0753,0.0291,0.1133,1.0457
449,1299,0.3692,0.1166,0.5213,0.8040
450,1301,0.0739,-0.0209,0.2092,0.9810
451,1303,0.0695,0.0268,0.1020,0.8351
452,1305,-0.0496,-0.0543,0.0288,0.9724
453,1308,0.2486,0.1088,0.2989,0.9642
454,1311,0.3487,-0.0395,0.7926,0.8151
455,1314,0.1403,0.0131,0.2729,0.9190
456,1316,0.0825,0.0707,0.0433,0.9870
457,1318,0.0430,-0.1196,0.3447,0.9759
458,1320,0.1244,0.1048,0.0588,0.9828
459,1322,0.0128,-0.0001,0.0458,1.0012
460,1324,-0.0319,-0.0437,0.0436,1.0036
461,1326,0.0272,0.0069,0.0599,0.9743
462,1328,-0.0354,-0.0649,0.0756,0.8363
463,1330,0.1035,0.0887,0.0491,0.9756
464,1332,-0.0042,-0.0014,0.0147,1.0160
465,1335,0.2480,0.0611,0.3943,1.0199
466,1337,-0.0421,-0.1233,0.1823,1.0006
467,1339,-0.0383,-0.0580,0.0591,0.9852
468,1341,0.0580,0.0155,0.1040,0.9513
469,1343,0.0107,-0.0636,0.1672,0.9312
470,1345,0.1714,0.1048,0.1516,0.9177
471,1347,0.0117,0.0053,0.0320,0.9592
472,1349,-0.0251,-0.0275,0.0258,1.0494
473,1351,0.0376,0.0383,0.0189,1.0246
474,1354,0.1968,0.0555,0.3037,1.0496
475,1357,0.2160,-0.0558,0.5628,0.9525
476,1359,0.1522,-0.0810,0.4836,0.8545
477,1361,0.0740,-0.0203,0.2096,1.0513
478,1363,0.1383,0.1185,0.0583,0.9330
479,1365,0.0570,-0.0339,0.1983,0.8237
480,1367,0.1073,0.0797,0.0759,1.0330
481,1369,-0.0444,-0.0774,0.0870,1.0473
482,1371,0.0516,0.0482,0.0271,1.0163
483,1373,0.0783,0.0585,0.0603,1.0388
484,1375,-0.0774,-0.0798,0.0258,1.0440
