Episode,Reward,Length,SmoothedLengthEMA
568,136.7056,1000,954.5300
569,160.1275,1000,956.8035
570,182.9404,1000,958.9633
571,172.4918,1000,961.0152
572,168.0943,1000,962.9644
573,147.3732,1000,964.8162
574,152.3825,1000,966.5754
575,175.1096,1000,968.2466
576,140.8147,1000,969.8343
577,159.8276,1000,971.3426
578,162.5862,1000,972.7754
579,174.9916,1000,974.1367
580,161.6470,1000,975.4298
581,153.6895,1000,976.6583
582,53.7208,179,936.7754
583,179.4538,1000,939.9367
584,173.3935,1000,942.9398
585,163.2639,1000,945.7928
586,26.1656,110,904.0032
587,138.0552,1000,908.8030
588,181.7651,1000,913.3629
589,138.3796,1000,917.6947
590,173.3017,1000,921.8100
591,191.5024,1000,925.7195
592,145.8630,1000,929.4335
593,160.5823,1000,932.9619
594,185.5423,1000,936.3138
595,-360.6272,169,897.9481
596,135.3053,1000,903.0507
597,140.6832,1000,907.8981
598,183.3222,1000,912.5032
599,118.4772,1000,916.8781
600,180.0301,1000,921.0342
601,114.9439,1000,924.9825
602,142.4743,1000,928.7333
603,122.6510,1000,932.2967
604,131.0868,1000,935.6818
605,143.5071,1000,938.8977
606,63.3544,132,898.5529
607,160.3300,1000,903.6252
608,22.6210,135,865.1939
609,146.4762,1000,871.9343
610,138.8595,1000,878.3375
611,140.6349,1000,884.4207
612,51.9907,162,848.2996
613,110.4748,1000,855.8846
614,137.3465,1000,863.0904
615,144.3303,1000,869.9359
616,165.4614,1000,876.4391
617,38.4182,128,839.0171
618,150.7806,1000,847.0663
619,173.8711,1000,854.7130
620,139.5218,1000,861.9773
621,143.1805,1000,868.8785
622,151.8346,1000,875.4345
623,162.4636,1000,881.6628
624,134.2787,1000,887.5797
625,163.5618,1000,893.2007
626,183.6924,1000,898.5407
627,164.7683,1000,903.6136
628,149.2770,1000,908.4329
629,136.1883,1000,913.0113
630,119.7122,1000,917.3607
631,119.9507,1000,921.4927
632,148.0861,1000,925.4181
633,154.6159,1000,929.1472
634,82.3009,1000,932.6898
635,166.5391,1000,936.0553
636,145.7030,1000,939.2525
637,162.3615,1000,942.2899
638,141.0901,1000,945.1754
639,165.1103,1000,947.9166
640,150.1014,1000,950.5208
641,172.2940,1000,952.9948
642,36.5572,104,910.5450
643,144.0747,1000,915.0178
644,11.2118,104,874.4669
645,130.6416,1000,880.7435
646,144.5168,1000,886.7064
647,172.2407,1000,892.3711
648,187.8689,1000,897.7525
649,140.3425,1000,902.8649
650,32.9370,131,864.2716
651,137.9767,1000,871.0580
652,146.8261,1000,877.5051
653,146.8276,1000,883.6299
654,127.7099,1000,889.4484
655,208.0026,1000,894.9760
656,171.2219,1000,900.2272
657,126.5709,1000,905.2158
658,126.5253,1000,909.9550
659,133.1786,1000,914.4573
660,161.3804,1000,918.7344
661,154.9264,1000,922.7977
662,128.8876,1000,926.6578
663,170.2855,1000,930.3249
664,162.0639,1000,933.8087
665,138.8324,1000,937.1182
666,184.8035,1000,940.2623
667,148.8777,1000,943.2492
668,119.5414,1000,946.0867
669,113.1768,1000,948.7824
670,115.6756,1000,951.3433
671,136.3001,1000,953.7761
672,172.1432,1000,956.0873
673,184.4454,1000,958.2830
674,163.5529,1000,960.3688
675,73.7611,1000,962.3504
676,174.9566,1000,964.2328
677,179.9694,1000,966.0212
678,126.4691,1000,967.7201
679,157.4255,1000,969.3341
680,183.6416,1000,970.8674
681,158.5625,1000,972.3241
682,189.1926,1000,973.7079
683,178.7191,1000,975.0225
684,134.3027,1000,976.2713
685,166.3445,1000,977.4578
686,168.5729,1000,978.5849
687,155.7463,1000,979.6556
688,150.0166,1000,980.6729
689,165.0785,1000,981.6392
690,190.3525,1000,982.5573
691,130.8495,1000,983.4294
